800 97958
1 319 3.003602144825308
1 321 8.267465554254972
1 347 7.561812139124377
1 351 3.1334249162434125
1 356 9.671205906220008
1 360 3.689246385732783
1 362 4.943595021488872
1 364 2.1384173254940118
1 374 8.953632259612359
1 384 2.9959155143327143
1 390 2.1251393293115783
1 394 4.580946086694783
1 397 3.2088878512086936
1 402 0.8180072900570601
1 420 9.806138553413078
1 428 9.931593450622797
1 433 6.900154490474767
1 437 3.001282477055953
1 439 9.915487071674487
1 441 1.2978376391217272
1 444 1.095186610098352
1 445 4.0881220064843005
1 447 9.381393789769875
1 453 6.94720530373014
1 458 4.997527483343863
1 463 4.4027095302475105
1 476 6.2822640796995906
1 482 5.570940311954128
1 491 3.1667573655799632
1 495 9.64857647796611
1 497 2.9777815133024053
1 498 4.036338482705506
1 514 4.424236064971337
1 515 4.347174337960348
1 518 6.668359095544009
1 526 7.532959728988253
1 528 0.788464003502185
1 532 5.77196489547776
1 537 0.46918102863231836
1 545 2.1998743168925783
1 551 8.53650401715623
1 555 3.075471924382728
1 558 4.283855824876702
1 559 4.255290536847596
1 561 4.031738261496295
1 572 0.492240675635659
1 576 4.75390248696507
1 577 9.47804549712671
1 582 8.882438787183691
1 585 0.32926816638266465
1 586 3.964980651314689
1 591 9.337635305073148
1 593 7.7279938687696506
1 599 3.8147414427154205
1 607 4.199704162408113
1 610 2.0347792729192604
1 611 0.4067205483237224
1 616 2.9916440797820965
1 618 1.9129414535780032
1 638 4.280488005831352
1 640 6.240820446626142
1 646 4.216155181475077
1 647 3.938307629868061
1 651 1.5972621695637557
1 655 4.4912678744670895
1 664 3.9557336967805057
1 668 0.603701530478008
1 672 2.9329217783961026
1 684 7.619298721313124
1 685 8.528339381260027
1 686 6.5729613052246725
1 690 6.968005534922001
1 692 4.82022756077321
1 693 5.430495888341516
1 698 5.739330146520411
1 701 8.122184070838099
1 707 0.3722222078321158
1 730 8.614482661695256
1 736 5.4926888665829114
1 756 4.15442131653628
1 773 0.9768402117434449
1 774 2.630105344913934
1 779 3.7805786856151604
1 787 3.533205852746253
1 797 3.9212943134321243
1 798 4.75954942877745
2 1 7.628417900839745
2 7 0.457257176311926
2 14 7.674966177978012
2 15 4.533411846650111
2 35 1.169730925778546
2 39 4.708967560438837
2 41 2.109091950428774
2 50 5.407419716234312
2 59 9.016826777608818
2 61 9.678508013560759
2 64 2.671197274735192
2 67 3.596887339149789
2 72 5.305270669231286
2 74 7.069846609640932
2 80 6.5566167845127925
2 81 1.4432111951066429
2 93 1.617386857669234
2 97 5.340924523044719
2 99 7.1721360865826185
2 100 5.047962154865157
2 106 9.166190029662369
2 107 0.0873525472308967
2 112 4.463144505327748
2 127 8.823112702407302
2 128 7.181593436346785
2 136 6.2195630233578
2 148 2.799814695434212
2 153 4.349634810813136
2 156 3.4034921637615323
2 157 6.791118091658639
2 170 1.753005069095488
2 178 3.9490625122178304
2 181 5.386690355572842
2 185 6.528916574909703
2 186 3.5451552836739033
2 198 9.789828620524927
2 203 7.180488589315418
2 213 0.3674619681496627
2 220 5.82337990877389
2 235 8.85864918077959
2 239 7.502036445399231
2 241 1.9642453035038143
2 267 0.4036531645566199
2 274 0.03202053313543396
2 275 8.22543146546916
2 290 3.918273698171749
2 294 5.7414993384719555
2 309 8.824397762705146
2 311 8.504363017740925
2 312 2.2718998979555396
2 320 1.3278754767098533
2 325 6.646472837784989
2 330 0.3114835277507022
2 335 6.8194539144123105
2 338 4.917039137767032
2 340 6.269829509640364
2 341 6.423000496397733
2 351 9.638568214383739
2 353 1.1688797605898893
2 356 5.487167082760886
2 370 8.703735315422534
2 372 6.699346581130833
2 373 5.622707111949988
2 382 2.970561689535678
2 387 9.505435185836099
2 390 5.370154099233591
2 392 9.466307511291983
2 402 4.276044765949356
2 407 4.421967037682537
2 409 8.336928243042298
2 433 1.046256990895399
2 452 9.086696759610433
2 456 8.555844583116954
2 458 1.6207951670839649
2 463 9.65580684180783
2 466 8.855220094412978
2 469 1.7833795807647446
2 473 1.9337051527661342
2 480 6.915690188864928
2 481 7.094997899692594
2 489 4.606849252867246
2 490 6.011099731952308
2 493 4.635259682366541
2 507 7.496365242164683
2 512 8.100740245254732
2 521 6.306256860250086
2 523 2.73595144493483
2 532 2.1818722649819944
2 536 7.036190794283941
2 538 1.3904637366339223
2 541 5.956908836938296
2 549 6.25861138869693
2 553 0.6187426057684309
2 580 0.6963075223755588
2 584 8.989053809053711
2 585 0.8777640987601998
2 606 0.24428599555017305
2 612 7.138803407202909
2 616 7.354730101248776
2 622 9.808318802591184
2 629 2.400283051415512
2 631 6.845110217191488
2 641 8.426536737002804
2 650 8.620239045221279
2 654 1.389736043793417
2 658 9.714213498115871
2 669 4.601893729626033
2 671 2.5158868753267347
2 675 8.759080643051314
2 679 5.241523793003733
2 680 1.4885300347376884
2 703 1.9461553432628964
2 706 7.376606533315234
2 712 3.6802693062257354
2 713 5.651034806733419
2 717 5.514063228250384
2 718 2.925619809494069
2 719 3.399505565796744
2 720 2.4062060745069944
2 726 4.205930821392144
2 734 1.920199594085985
2 736 6.918311131871382
2 748 3.213704480400179
2 761 6.515775442597435
2 769 1.0957260014946046
2 771 6.420417959393192
2 772 3.149024022998371
2 780 9.617056041786874
2 785 4.180499706433026
3 13 8.924261364932018
3 17 3.6955500259737573
3 18 1.5765936878015474
3 20 6.447407633775677
3 25 5.972919024101096
3 28 5.769302498517765
3 33 3.8693651526751163
3 35 7.315798244090439
3 40 7.779065845353481
3 59 0.7207633482829334
3 63 3.6397859584093384
3 73 5.426463727330065
3 77 2.073576733427711
3 82 9.438278777653494
3 85 5.043858115525298
3 87 8.548236011943564
3 91 0.6070818730094507
3 92 6.345692081186197
3 96 3.6681523969821237
3 109 5.919772703078387
3 122 9.022746988576282
3 128 8.25212816501796
3 132 2.8441332649237028
3 140 5.196961704323366
3 148 1.831353625203167
3 159 4.984873042321269
3 164 6.591868893788582
3 172 7.36481668822376
3 188 6.942720872322728
3 189 5.4879141751546605
3 200 0.6126992032221512
3 203 8.445274170389931
3 207 2.6885887502208314
3 219 9.728326471578256
3 222 4.230634097668396
3 223 9.341860712913327
3 225 5.571074653807102
3 231 9.056131165924766
3 239 8.558981899565874
3 244 2.735394240445741
3 246 3.034822095598094
3 261 4.922405935836914
3 264 3.2927858335590576
3 271 9.011602455907223
3 273 3.4339263476578274
3 276 5.891793689712161
3 284 6.971076941647945
3 296 1.6872680254315153
3 297 7.538851369818177
3 298 8.076777545342965
3 299 0.22299859410049971
3 305 5.345760901968721
3 309 1.3264870159367892
3 316 4.078974924351413
3 320 2.4470086352967044
3 323 8.389647923087361
3 324 9.225200751430963
3 325 8.130844766942
3 327 0.9765303325981167
3 328 8.953171240030404
3 344 1.3476268335781127
3 345 5.512771877903365
3 347 2.1613916238782394
3 355 4.383747835590844
3 363 1.6201082432383374
3 365 7.559101200172256
3 370 1.9008885389079477
3 372 6.355439260023015
3 388 3.0232581664089553
3 407 3.7029234134713453
3 424 6.534653776950329
3 426 9.984116442492518
3 432 9.427112131902833
3 437 1.0767895205256872
3 443 7.492990603750008
3 445 6.667929122197683
3 450 2.8218689849357723
3 460 4.7434756865643966
3 462 1.011946318309731
3 464 4.668813060772456
3 483 1.7010281741696254
3 491 0.13831219598252176
3 497 5.943104984848735
3 502 9.262138080257975
3 510 6.649933730563518
3 514 6.177731830723499
3 517 4.237388143639703
3 519 1.225597337483244
3 525 5.777098566639617
3 526 1.0533076354295845
3 532 4.508578362809254
3 535 0.44091569185933044
3 536 2.8660491075027883
3 545 6.7038465752986545
3 546 1.9569461470559457
3 547 0.45730173287537257
3 548 5.981596854688423
3 551 7.685982856994448
3 559 1.0675717398744067
3 568 7.726936366528346
3 571 9.805392786119317
3 583 1.3625905314073083
3 588 3.6530612860883895
3 590 2.722653356960868
3 605 8.620315933729099
3 606 6.733544643181649
3 618 2.0373368367650277
3 619 0.5546460303291834
3 622 2.2645444962919115
3 634 5.796380216798066
3 636 1.7747306668849794
3 650 9.229569234975862
3 654 4.175998118167668
3 655 7.8218297767551235
3 658 6.998004986303137
3 663 2.8601994828205637
3 667 0.3607959577643072
3 670 8.83819235377764
3 684 3.6067133180977184
3 711 1.3891218559569563
3 721 7.7541233464754615
3 730 8.19795128312824
3 733 1.0535384422276584
3 743 1.4638029200079938
3 749 3.218014753907431
3 750 1.558770588727152
3 752 0.6344898334428395
3 760 2.6104109000529894
3 763 3.532287978015207
3 789 0.39657437148806984
3 792 2.9898818995243728
4 2 7.191528705710023
4 5 9.564869725690986
4 6 6.225743879660283
4 15 3.180250775004305
4 19 2.8320281813755086
4 22 5.753268162306898
4 25 4.571970322358659
4 31 7.1008429150221986
4 32 1.4670067287874144
4 37 1.6177060212169259
4 38 1.932222771731661
4 46 9.354865543848822
4 53 5.693997892666351
4 57 4.234376379957553
4 58 5.079563885660999
4 61 2.1472758582176246
4 80 6.5519643897809665
4 90 2.6876042144384438
4 94 9.46973004672748
4 95 5.927724920354214
4 107 5.3191580897023005
4 111 5.881835896335095
4 118 7.215989929418402
4 139 9.27763552299384
4 142 6.094701353046536
4 148 7.574705456061537
4 157 1.9866692993202961
4 158 6.832997552110233
4 159 7.642110017961788
4 169 4.216460504899963
4 172 8.912493315065795
4 177 1.870155499259728
4 189 5.5134683757760925
4 197 4.97297967523298
4 211 1.4152783843093775
4 213 2.9392323013055357
4 231 0.9217622749168064
4 232 9.596655283912368
4 236 0.48744799833068564
4 250 8.652679501850205
4 258 4.604215019682424
4 260 2.3635318137871266
4 261 8.6241466661587
4 276 9.344197190042104
4 278 7.693005527388954
4 279 8.914623190653302
4 282 3.919215731507475
4 287 7.079873532437153
4 288 4.5665416661040625
4 294 1.616474047553853
4 303 1.7341479714150787
4 307 6.590501842790016
4 314 6.860737248768221
4 319 6.207380810992712
4 322 0.4991584117383996
4 331 0.7220118938820763
4 332 5.369160149138378
4 342 6.2857960241855135
4 344 2.18718525122769
4 349 9.80194459030404
4 358 9.080800954061834
4 360 8.73778624319765
4 373 4.249303263291669
4 388 8.197158732722686
4 391 8.764682769795565
4 395 3.672708723643926
4 404 5.54777819767437
4 413 2.234580011355398
4 414 4.667735772889564
4 415 3.386467706080185
4 428 0.8637758090987002
4 430 6.902614501346718
4 433 4.35035219909979
4 438 5.458253391413703
4 439 5.562573340597245
4 441 8.253308054542178
4 452 8.831759097577589
4 459 3.5622750634137934
4 464 9.947645652995131
4 469 3.904539612939406
4 477 3.5121416223390343
4 487 5.882021767258953
4 489 6.911794147567397
4 495 5.904594299709233
4 506 1.6345408172669373
4 511 5.862190322746384
4 515 7.017759870618212
4 516 9.989689351699873
4 521 3.969784875246496
4 532 4.402691137429303
4 535 4.824319070556089
4 546 1.5195203582700978
4 553 8.903827719801077
4 555 5.853256270348398
4 569 7.934555951429147
4 573 5.940975171168778
4 577 9.173551803176968
4 578 9.981041966337541
4 598 8.996191980540813
4 602 6.010135293372477
4 604 8.388246360237353
4 609 7.031704559837007
4 611 1.4489942926655885
4 614 7.716582686944843
4 620 7.529619628300551
4 637 8.654063699795326
4 649 1.2004640860675986
4 653 1.020137665029387
4 658 8.868205301862469
4 671 8.020006293433626
4 678 0.5720948379634161
4 683 2.9599642318073927
4 688 4.84916953058229
4 693 5.576825809750364
4 694 0.2963165327585793
4 696 5.850972159084202
4 698 8.830311864590488
4 702 6.786268029010342
4 705 6.201637978020054
4 708 1.8112519666363847
4 711 8.12518256006755
4 714 0.6121652782133036
4 721 4.073455610116029
4 728 6.324346153351491
4 731 0.8086762122401325
4 741 7.254806971241827
4 751 6.389336262660947
4 765 0.9559955480096172
4 776 6.910351655186922
4 782 9.957399089386898
4 787 8.625692730086383
4 788 8.874653413481697
4 792 6.40006669203326
4 797 5.382223388067313
5 7 6.996680190194917
5 12 4.573921079960539
5 16 5.227393007673834
5 23 2.514000230954223
5 25 3.225854260378347
5 26 8.292346815967356
5 28 9.454046809645996
5 29 8.15904872326952
5 30 9.330008419719316
5 33 0.9474304746873141
5 41 8.37282724862569
5 42 4.526425707580489
5 45 7.106725106969876
5 52 7.579192730250851
5 57 8.497551463548284
5 65 7.895166855729264
5 67 8.529227213312948
5 82 0.013088383399652015
5 83 3.2486666999448843
5 94 4.925262846945374
5 98 9.216789463555601
5 101 1.971011151958303
5 109 4.874737784973052
5 122 3.7765235429028077
5 126 7.739739682621777
5 134 9.95579207291749
5 147 8.824273948969122
5 150 0.43069060559403516
5 151 5.21431997987865
5 156 5.320181247137416
5 168 9.365075807151698
5 189 3.9233267643586323
5 204 1.8244385008472097
5 208 7.978588720670147
5 213 5.818062929570758
5 215 3.821125486487266
5 219 0.773866490362648
5 235 5.515995473066258
5 242 0.956943144312441
5 248 7.501387688623841
5 255 5.682011231361681
5 260 2.559588341107327
5 266 4.834489463575608
5 268 1.3621970411383288
5 274 8.083120874746957
5 282 7.780826497739803
5 283 3.36350245637545
5 285 1.2842138721530594
5 288 7.414623642168393
5 293 0.11954328844455242
5 295 0.9850998987700255
5 301 9.61943643305929
5 304 0.5359868223677045
5 314 0.8578489630443276
5 322 7.195332984832579
5 324 8.06667579272133
5 339 1.4493418250294199
5 341 3.3898564463800653
5 344 4.727581075564865
5 359 1.572176073720416
5 364 8.802240406179966
5 376 6.2298943838080865
5 377 3.1059722202159756
5 380 6.059815793798507
5 384 3.1431504247987707
5 385 3.8303153701214763
5 386 1.1354136905543244
5 407 6.559153408411197
5 412 5.781971985487227
5 416 3.299681051814387
5 418 1.631405686946511
5 419 0.2303647410238452
5 427 8.988326715743204
5 432 1.7466387699389208
5 435 2.6441219064327814
5 436 1.556223981522814
5 442 5.472001631330839
5 446 8.183142180972245
5 457 7.145228887091147
5 458 4.9004078861942935
5 465 4.128592285759267
5 469 0.2082696804839812
5 475 5.315226455213885
5 478 7.70981693501751
5 482 2.5022097608601124
5 495 1.2806031704714516
5 503 9.096733819492007
5 504 6.294598646198857
5 519 5.978244765984124
5 523 8.397982748328833
5 532 6.237320300011236
5 537 0.02616758840344624
5 538 1.8924360330865486
5 540 1.5307750549958532
5 556 6.130608314235159
5 558 4.544043472275411
5 561 6.1635251741814905
5 578 2.3733852877633534
5 585 2.481734261453937
5 587 6.490403224969502
5 598 9.44774207542548
5 610 1.9427787187875156
5 619 2.841928399946758
5 626 0.09167997854187204
5 632 3.382453796023601
5 638 9.500595945646957
5 640 0.14362230580165503
5 641 3.5851545111829397
5 653 5.673249602123574
5 658 6.39142102734064
5 663 0.08912780598537617
5 668 9.055505277787226
5 670 8.880037310517967
5 681 1.8564596043064208
5 695 4.894336765031597
5 700 9.035492809330629
5 705 2.8784490172411847
5 711 9.454761703395029
5 723 7.958459616278301
5 724 9.20615613195245
5 736 9.162750590216701
5 752 4.957203459180695
5 755 0.6218634074863039
5 758 6.710859562116482
5 774 4.720652239421401
5 776 7.829712767088715
5 778 8.898168333619783
5 796 6.180059518765372
5 798 9.032215368844302
6 0 6.549653452962334
6 1 8.063125720563285
6 5 2.068587475464235
6 9 8.763905457195635
6 23 9.346978507085629
6 26 9.926848899426455
6 29 4.894549895499239
6 36 5.478924897559065
6 46 2.4707771386430064
6 54 3.2784703163693942
6 83 4.57783674905932
6 99 0.04633690856342465
6 109 3.520406114790288
6 134 6.094229942491889
6 140 5.966338547168685
6 143 7.559118033257164
6 145 2.867631688356976
6 151 4.490484966023683
6 154 4.531840627654509
6 161 3.3409363115372637
6 166 5.513538362511666
6 170 3.266234237874963
6 186 7.077974330205978
6 189 2.2220672879632164
6 193 3.0198515640342896
6 196 9.522002680468644
6 198 3.651992952979225
6 203 6.640973206221971
6 208 0.22770673941359676
6 209 5.412958951088271
6 219 6.837565235182015
6 220 0.7574664997054947
6 228 0.6047132764594831
6 230 4.848142791543783
6 240 1.4056389712479067
6 241 2.1646804264756403
6 259 9.281679753108916
6 268 7.191231291089837
6 276 5.356679487507233
6 277 5.932866282030112
6 281 0.8898046224588463
6 286 2.369097542730829
6 287 3.8175979283925066
6 297 1.7775924020670275
6 301 0.13436040374628644
6 317 0.12739494396206474
6 319 9.478871649879407
6 320 1.1697538502247096
6 321 7.4331267763810684
6 332 2.6639234449906493
6 334 1.4352452186027242
6 337 2.5847820265186616
6 344 6.187043193594822
6 346 7.408255766908853
6 357 6.199765242483377
6 358 8.717060606870385
6 360 1.7076534534509846
6 362 9.623685000912532
6 372 3.754761992056501
6 378 7.073987299373533
6 390 8.046048849801798
6 398 5.632985138275285
6 407 5.741386001870609
6 411 5.907098634032286
6 414 5.19762308800312
6 435 9.074394810763899
6 436 3.938204757021133
6 440 4.426399497977532
6 441 8.550922659282627
6 447 1.5855089115349597
6 453 5.8392314093566124
6 459 6.176791076580775
6 462 2.7508374515290446
6 465 1.3985688258268114
6 470 7.789200921341225
6 477 4.6159641330496735
6 481 3.2919325320304136
6 485 5.35160657672235
6 490 6.1896702232335175
6 501 2.7801366626116564
6 530 6.8191399987276915
6 531 4.3230408166469605
6 543 1.4589738052478596
6 553 6.248843911194502
6 554 9.456953350528108
6 556 2.7587226133005958
6 569 4.8552331610080826
6 570 3.9116519339056777
6 572 2.983920749315454
6 574 1.7814224127421685
6 583 7.892688510396859
6 597 9.497270752481251
6 601 1.6853254746053048
6 602 1.1020566173874469
6 606 9.959462493611268
6 616 9.515316310867629
6 620 9.62329833716696
6 628 1.6749796296414543
6 634 9.21151194692441
6 635 2.0272138167332376
6 652 8.282409288800656
6 653 7.001759571959662
6 654 9.301430598199383
6 657 9.180360492498014
6 658 6.740511235668141
6 660 5.365517036680591
6 662 3.0321212314371992
6 663 2.089140955385511
6 666 8.593319543502806
6 670 5.805688072183943
6 677 1.6155683380647479
6 680 9.51125967141316
6 685 5.567686725084333
6 687 7.327375668273088
6 694 3.2871710576912108
6 697 8.302731618036024
6 699 3.139791391757565
6 700 9.168288212021883
6 717 3.007126326348607
6 735 1.8972761611910316
6 738 5.268859742717892
6 740 4.889067735086712
6 742 7.2598270014609785
6 746 0.1388793255872245
6 748 3.606855081537063
6 751 8.593083920099257
6 756 9.232415520851093
6 758 5.787288765687181
6 759 0.4661424864669206
6 760 7.298493144343208
6 776 3.8313984065769002
6 780 8.800238113381589
6 783 7.956703248173018
6 790 1.0150529324442514
6 792 0.038989036128994625
6 798 0.7944119428196306
7 25 5.106659853023503
7 29 0.3264632729959971
7 30 4.446862411259857
7 33 6.739068703333819
7 40 4.643623563072701
7 45 6.16888246045948
7 63 2.2626199418988593
7 66 9.521951934959299
7 67 9.38845069269407
7 73 0.1097623932119074
7 77 6.330661090683359
7 79 6.05759991075849
7 89 6.9697729716792125
7 92 7.577716535953384
7 96 4.844313410375854
7 104 8.669932222203332
7 105 0.4638326291484629
7 109 9.497410023852455
7 110 0.7760416699426598
7 127 1.528778096437713
7 128 2.0847175198222487
7 134 2.3758771646801238
7 138 5.300236648136675
7 142 0.2872095222244131
7 144 3.9021171681501663
7 148 7.529174027750498
7 149 6.353160066668392
7 151 6.5779258466827155
7 161 6.519246073710931
7 168 5.0217969686254715
7 171 0.6708705082696087
7 174 5.036892307452462
7 180 6.968343823333951
7 182 3.7423206045497572
7 194 0.37517194804165377
7 206 1.0314571262529992
7 222 1.0144941345329594
7 225 6.473345027879166
7 231 6.621464403684637
7 236 2.3274012242558992
7 251 6.605350092128956
7 255 6.657104438128023
7 276 4.538682254483863
7 282 3.155564209317574
7 285 4.214585013287763
7 290 1.3505522106273937
7 297 0.9534663619910944
7 302 7.744244801159671
7 306 0.2628104977429202
7 309 9.962418858252652
7 318 0.06965927652678894
7 328 6.971430627968501
7 332 8.838396585117668
7 340 9.08638628460709
7 343 8.74355833634548
7 344 9.40249183521765
7 346 8.464998417671323
7 366 2.033458475000125
7 375 3.455276289711099
7 388 4.497803416939067
7 389 2.3315694345339812
7 392 3.2660523523272444
7 394 2.889135729378114
7 401 5.8714428314442735
7 409 3.697491667465629
7 410 7.120348080194426
7 418 3.312509659360907
7 420 5.270246289357421
7 424 6.969920573674836
7 429 9.189511187674999
7 431 6.302391699313116
7 433 4.880577982032186
7 447 2.8115238622233774
7 448 1.8469159214290787
7 451 7.762152544747183
7 456 3.4888507242496045
7 457 4.7229010349020095
7 459 3.9431606782567963
7 464 2.1730514857980996
7 465 3.2302791804296205
7 471 3.5474257365285
7 482 9.46736791580291
7 487 4.0049416505570825
7 493 0.9688712409091027
7 495 8.204434778187968
7 509 9.277322588496657
7 511 3.745305923042345
7 518 8.343382691836327
7 521 0.281929219242425
7 523 0.8424425818319181
7 538 5.065187079731592
7 539 1.8007068194283626
7 547 8.373864623988224
7 551 7.749752274926922
7 555 0.03149165577409074
7 557 6.276953773662363
7 558 7.794940936170001
7 559 8.442627861270143
7 560 0.7392378477849448
7 562 9.520365334106938
7 577 0.5401622287977059
7 581 3.341098763549617
7 584 7.70619405406266
7 594 4.783628127607233
7 597 3.3126719914162672
7 602 6.160809156101681
7 608 8.591535032860598
7 612 7.412338361987148
7 621 8.31063587557918
7 622 7.6120841583509105
7 625 4.944094315322596
7 627 3.3594890934445356
7 634 5.6830050770461895
7 637 2.886999419642585
7 639 4.291682713494652
7 646 0.18127561651256063
7 653 9.48872278139731
7 662 2.7588310356048074
7 667 6.472459836109384
7 679 3.2983130796230906
7 682 8.719787267067687
7 683 4.533456026919964
7 693 5.816293259935659
7 699 4.88256598834523
7 700 9.817833117067309
7 706 0.31171881548868186
7 713 1.1311879420887971
7 714 0.4106076664827263
7 716 2.9486738118044054
7 725 3.399862486010302
7 735 7.844571547275095
7 737 7.441964368322274
7 748 0.6675020070149262
7 750 8.845378839385246
7 754 0.5080987076006194
7 755 9.07689367438951
7 762 3.396390944541059
7 764 2.085717130218443
7 765 7.1017797837429555
7 770 5.898484695129823
7 773 0.476764821133121
7 779 1.3551274815645897
7 793 7.531925867062902
7 794 4.244506531651461
8 9 3.233134102231049
8 18 1.4282777607656694
8 20 9.299127429722846
8 27 8.715849491242821
8 30 4.569801496667468
8 31 1.0874934436077888
8 36 9.486118616040928
8 40 0.1415521981199508
8 41 9.375058000389991
8 43 1.4563756687512364
8 44 8.452011261385866
8 56 8.598589443551706
8 61 7.204594295248051
8 67 1.1363278328776005
8 80 3.0893180411810404
8 84 2.6524142992113453
8 105 4.079871760381827
8 134 2.3688533442486017
8 137 8.806275624922884
8 144 9.91880503269207
8 154 9.814525544999574
8 166 8.757418288401476
8 168 1.0466421194936981
8 185 5.108232715000549
8 191 6.757876050127699
8 201 7.838094481326769
8 205 4.218969389040619
8 217 1.4239759068576674
8 218 5.911536522743922
8 223 7.554022553184396
8 227 3.9515444191640956
8 228 9.666989448280727
8 233 1.7241947132587099
8 240 2.6123178742723816
8 247 8.568391608352009
8 266 8.123518454772913
8 267 6.861744955859943
8 270 5.050141870429135
8 271 7.5639079403421015
8 272 7.121539862568245
8 285 7.261783137383785
8 288 8.073832664835782
8 289 9.845480739923843
8 293 8.722232536200394
8 304 5.8163152040352015
8 324 8.394045989365853
8 325 9.067026310475239
8 328 9.199315008242907
8 341 7.220390869478617
8 342 7.65456439190724
8 343 5.781300014282804
8 348 8.259916195462484
8 354 0.9069367080598378
8 357 2.619545361555117
8 368 8.197900244035365
