600 55082
0 579 6.102939976947098
0 585 4.751543625656866
0 586 1.7467449904930477
0 587 1.997127744189482
0 588 6.346192869004299
0 590 4.537194552719269
1 14 3.4922269187409816
1 16 5.1892907300583015
1 26 9.277285054746315
1 28 3.606677722427687
1 37 6.066248739948325
1 39 8.803681033794593
1 60 6.721084172295166
1 62 2.0496592528370305
1 64 0.06489262234122717
1 65 0.9086407398942287
1 69 1.4083784971256041
1 80 2.8849337233735617
1 83 8.54935681889372
1 92 8.709517922497742
1 96 8.648037369419262
1 98 6.859202709255262
1 106 6.950529277838421
1 108 9.809604528024993
1 117 1.0077669794831279
1 118 9.847866907318867
1 119 7.717571288594721
1 120 4.990790129714501
1 125 8.715241296416767
1 137 1.3108890562101205
1 149 1.5529671366812214
1 157 0.4959697746595204
1 169 3.8825487178187013
1 174 3.8108563538764817
1 182 8.808414805808042
1 183 8.310522632239179
1 186 6.791432188647648
1 205 1.6234411928805692
1 209 2.263245756292539
1 219 7.879704373371141
1 223 2.11208825070056
1 225 6.145288616922997
1 227 5.4031569602045675
1 233 0.2281892692671883
1 241 9.279497069119705
1 242 9.000544820138948
1 246 6.713690033595714
1 263 4.203430670686469
1 271 7.5008010854583205
1 276 1.739354436625844
1 287 5.620143464998666
1 288 2.2507341356374333
1 291 7.118858188545031
1 292 1.2171734479870566
1 293 6.542020112356096
1 301 4.587958882749449
1 323 4.657854613053409
1 328 7.8965969875966096
1 329 4.9800250946832065
1 333 8.32301515947176
1 342 7.632196961853429
1 356 4.026266060477583
1 360 9.241901618078096
1 365 5.040902783365423
1 368 3.0784437109470177
1 381 3.4794829281016204
1 393 6.525117351633219
1 394 4.94511396811597
1 398 7.551353336308143
1 408 0.9535638693466941
1 412 1.5518322007157603
1 423 4.078867013076613
1 428 3.4578420428464405
1 434 0.8898696942031525
1 436 9.64900865716396
1 441 3.1371463630929384
1 445 4.653721401893441
1 446 9.521870834814733
1 454 5.503881651797371
1 457 1.4038042601646394
1 461 0.10761070193389011
1 464 7.440159792455202
1 467 8.73743553577888
1 481 3.852371066233794
1 486 4.484633524152285
1 487 9.878577050560455
1 497 1.5909331708113672
1 501 7.591282153782508
1 504 7.3319959702655115
1 505 2.0058824593389915
1 508 7.771897273310117
1 511 1.7144729608268472
1 519 0.5927633310798275
1 525 4.621144042681227
1 531 8.46382480628031
1 542 8.949545319464997
1 543 3.932278730227746
1 546 6.2187536353291915
1 555 1.539485583046063
1 561 3.0150522721935893
1 574 6.334718229934239
1 577 1.1303842470062575
2 3 3.6675367604421205
2 8 4.79681282027478
2 9 7.631273877375029
2 10 2.563271178294296
2 18 6.06372388123714
2 21 5.83191057601026
2 23 2.36617956188103
2 25 5.617500282007544
2 27 5.4997877422767685
2 39 5.442831631647879
2 41 3.8365775298026383
2 45 0.10795722901356553
2 50 6.016467774912785
2 54 7.131628295474517
2 55 9.922384003479946
2 60 5.5139770498242235
2 72 2.8086774010192017
2 74 1.5903338636877995
2 79 2.075830016013728
2 89 1.6626671400757376
2 98 7.142633330165151
2 102 5.575302621615355
2 107 7.6616873669922105
2 118 4.053875786822248
2 123 5.3216900631848
2 131 2.0184029339132357
2 134 6.668717544871247
2 139 3.075363226724863
2 157 5.436536400138998
2 161 2.968817849396169
2 163 6.081239166471163
2 165 2.7071044377401243
2 169 4.892967079260929
2 174 8.077035832902409
2 176 0.18175688785722843
2 182 4.918111017177072
2 186 9.543301686157676
2 194 6.327953371733069
2 201 2.8153335703462457
2 215 1.7132868814834479
2 217 6.428479272003037
2 218 7.19575762145965
2 221 9.46020119831213
2 224 5.333320215612259
2 234 1.949449985295385
2 242 4.4224353710679996
2 245 0.7762576352204897
2 246 2.768625384651582
2 248 7.18677399879884
2 251 8.779652988530447
2 256 5.322425600801387
2 260 3.972800994755671
2 263 3.923138394176229
2 265 9.067428377193515
2 270 9.598830080505717
2 273 2.3537448882886913
2 274 3.514900875556558
2 286 2.486912885522443
2 290 4.924184325808008
2 292 6.964114237004805
2 295 2.2673068289086054
2 309 3.1685130585301016
2 310 2.4468299103217883
2 316 1.441359717630194
2 325 4.410974254450838
2 330 9.402876525558488
2 333 9.920531458284284
2 334 7.8919582439186255
2 335 5.989575369864632
2 344 6.529625735178886
2 348 6.855482201203182
2 352 0.04360038587390869
2 355 7.736196552801645
2 363 6.806938823681746
2 364 7.470174327145191
2 375 6.547156973671556
2 379 8.42436521821624
2 380 4.412659673546548
2 383 0.25423438028309375
2 409 8.693581094185326
2 412 8.161332816808537
2 427 5.056466215929549
2 438 4.804142335446321
2 449 6.7403709179023625
2 459 6.896467667853652
2 462 7.310743260470414
2 463 0.05234525645186339
2 470 0.40776917572973415
2 479 7.4421860659372685
2 481 4.020307079219899
2 483 3.583270133711104
2 484 1.804980165226322
2 486 0.6844051608786383
2 487 5.6303394624645335
2 491 4.736715494145926
2 494 0.5771680315385241
2 495 4.3884080721606615
2 496 5.551708543397844
2 500 9.9133502919794
2 511 4.188791047117179
2 514 9.746012039650683
2 518 2.3700375151587028
2 524 4.52918156566506
2 529 5.0386427733292525
2 530 5.226518637754883
2 538 9.851275737729065
2 540 8.000747938354134
2 543 6.440245409900313
2 556 5.933146806014137
2 559 1.297448852707721
2 561 3.5521269298721236
2 563 5.33530918380693
2 571 4.227339859889265
2 581 3.034666667026138
2 585 2.3014208684948256
2 586 5.340523880340338
2 590 6.974049216871192
3 1 0.5060770862727448
3 16 9.941619156568715
3 23 6.577261712501404
3 28 9.317347348241686
3 34 5.727264143662567
3 37 4.128965490228772
3 42 6.74480615213715
3 46 9.796644546134102
3 50 0.11448733571859604
3 54 9.706216176511504
3 55 6.4989020332367335
3 65 5.819449389925769
3 70 4.225317620288832
3 71 0.17699323987673932
3 80 7.864835491137152
3 81 3.179198547078826
3 107 4.929311885683961
3 109 8.472131284052635
3 123 8.366343381040567
3 128 8.299958126243215
3 129 9.062773708475742
3 131 4.50093724482982
3 135 5.562928996996198
3 138 7.789194738514959
3 144 4.090524091380936
3 148 9.389929568585739
3 166 9.215217375663327
3 175 7.38727991960635
3 182 3.632828997466888
3 185 4.691278354653704
3 191 0.20491903495870156
3 192 7.56052180012748
3 205 2.6631437874737585
3 206 1.7387831638083306
3 207 3.9527282088811146
3 212 8.194503783927457
3 220 5.375801556957973
3 223 3.3625871490004613
3 227 5.980869478171283
3 228 5.448439620888118
3 232 1.9559918707407975
3 235 7.1034956215303655
3 237 9.675175901249435
3 243 1.4610409142566483
3 244 0.5452636559469637
3 250 4.01324633966884
3 256 8.708257466227096
3 265 9.871356967385646
3 274 9.085418714020188
3 282 9.645450947034837
3 284 7.6371615256973255
3 289 9.038376520535945
3 290 2.989731149445279
3 299 3.683484429464021
3 302 8.89027693777128
3 303 4.249995289399292
3 319 2.516614570482064
3 327 9.119778589999317
3 334 2.681519448406835
3 343 2.705575622260188
3 347 9.553035607270173
3 353 4.965117815710895
3 366 3.6692603829088286
3 374 2.7450208405328325
3 377 2.688807576674239
3 378 8.36822526908308
3 384 5.983173320707596
3 398 9.953080380367293
3 407 1.019632694864916
3 417 1.4490660840099523
3 420 5.970527370283718
3 425 8.236300031866165
3 432 3.498895927398374
3 434 4.453875544915916
3 439 2.164056584818427
3 451 4.257568190209021
3 462 1.868283381670932
3 463 1.3242319366784705
3 466 3.0650260206981352
3 472 7.55401949307926
3 477 9.814678792593286
3 482 8.224320849831866
3 484 4.372519076516302
3 492 2.8217600725872827
3 493 1.823415657420424
3 506 4.076335430466113
3 507 7.8102887415549125
3 511 8.503487348154524
3 516 4.166696564644282
3 519 3.639343108395383
3 521 3.810165674771434
3 523 7.325636998161176
3 525 5.347782106049203
3 534 9.721686349547591
3 549 8.372754631854836
3 555 0.5971446982310602
3 557 0.33012410090127675
3 560 5.688940112311808
3 561 9.672349639377439
3 567 7.809712257114699
3 569 9.66168339312105
3 570 1.2713087398028367
3 574 9.68839191919509
3 575 8.808195243002686
3 582 2.3662059451506434
3 585 3.7840259966107856
3 589 7.376272904229828
3 593 7.544982192903951
3 597 6.905399628948679
4 3 8.444780523390877
4 13 0.03440557248227005
4 19 3.1466012653080178
4 23 5.706727783122258
4 25 5.881957077991555
4 38 1.9170916804759808
4 42 5.63665550841602
4 49 4.883679755149192
4 58 0.887531437310205
4 59 7.006186929923638
4 62 1.8030717604454316
4 64 3.7814082353903764
4 81 5.303322830821217
4 87 9.30353436346219
4 93 4.452775337542157
4 101 5.279676923990825
4 102 3.721537679941597
4 124 1.4568008554695855
4 129 8.905878044040893
4 140 8.566942076575504
4 143 8.769242652695896
4 146 9.331169494747222
4 147 0.17166746513842646
4 148 4.244383430818461
4 156 8.11792214870528
4 160 4.971473396877174
4 164 4.773668109736321
4 165 6.509323455423212
4 166 1.8120163752882945
4 168 8.277834096687272
4 172 5.3158655438031825
4 173 6.072300860391174
4 180 8.385298466342055
4 182 0.37267275665730293
4 187 5.892572698361366
4 189 9.775414003595412
4 193 4.6166742229209765
4 207 0.7266973694120327
4 230 8.914728999696482
4 232 4.723694807000638
4 240 2.1748331713637414
4 251 1.9086914958399692
4 263 0.48278094964326557
4 266 8.019053241939828
4 282 7.9561243835894135
4 290 0.5249713019971813
4 294 8.73354255622592
4 297 3.8286690373313026
4 299 3.979346256385623
4 305 9.701964675822373
4 308 7.0311770253344985
4 312 7.853055871398858
4 314 7.1735608216247195
4 316 6.785943670502115
4 322 5.776734485727495
4 344 3.5350236590068276
4 354 9.285379540849277
4 355 5.955335884372691
4 359 2.400951476700529
4 360 8.922646055769176
4 362 8.301385453198668
4 364 1.0240001534236642
4 367 5.531682800027534
4 370 2.955903744279383
4 372 3.5672997688324113
4 374 0.5015940372260219
4 381 1.4899301916003194
4 390 0.4405938385558783
4 397 5.730577763274044
4 404 4.453168350566914
4 409 9.192369929664068
4 415 5.6685431135628015
4 416 7.863258800298172
4 422 4.764165290785608
4 423 5.648683871579145
4 426 4.828231410520384
4 434 1.2622843083441226
4 438 7.352346429339204
4 440 6.067987150355466
4 443 4.053461935406098
4 445 5.236733588298894
4 449 9.397614172081184
4 460 1.6826164665410737
4 464 4.32740630937559
4 468 9.232411202441064
4 471 8.338248999331787
4 481 6.1879360451648955
4 490 9.343376218162492
4 502 4.393681433881666
4 509 8.247480763670316
4 521 9.83556182702207
4 534 4.279265904724545
4 538 8.955179165230572
4 544 8.646205331993936
4 550 6.54798508206536
4 563 3.0945872160943755
4 578 8.975335044256997
4 580 0.0445658530646309
4 593 3.6972233206896377
4 595 1.982082594962884
4 597 3.5159387230727845
4 599 1.0102904550310932
5 6 1.047464264551754
5 21 4.080047618477629
5 23 3.5949607829780694
5 24 7.263254759931672
5 29 2.044392563634776
5 35 4.920755681820137
5 39 9.64483517470187
5 45 5.530256542249451
5 47 8.252315063283428
5 49 6.5653252282534105
5 64 7.914930074264371
5 67 3.293115889566327
5 75 1.317771299266619
5 76 2.6508927640169455
5 77 4.001125411116988
5 80 5.394330019978732
5 83 2.44979868381328
5 85 8.218989629559472
5 87 7.785365326010302
5 92 0.6507052139798286
5 93 3.9383563738526073
5 96 1.050875330896266
5 98 0.3537633447775257
5 127 5.733689202846221
5 130 6.466126066706263
5 131 4.7188391411255175
5 136 8.56138049170071
5 138 5.535772884367964
5 139 4.829116524021792
5 146 7.147587369687713
5 148 0.46973106875291326
5 150 5.84750669552335
5 153 4.637550832268951
5 158 8.410099843708785
5 168 7.595354739745378
5 169 1.000602227880687
5 170 8.275223249600918
5 171 9.785710100855084
5 179 3.59229963848801
5 180 4.782535802274115
5 187 0.47017036040449933
5 192 3.1326017276024154
5 194 2.8064802984050097
5 201 1.2735282447348917
5 205 5.506425393646691
5 206 5.168247948013002
5 209 0.7798801357039753
5 216 4.609032540309156
5 219 8.416864346231174
5 223 2.2629141407803353
5 228 8.012504567339846
5 232 0.2620905051346212
5 249 3.9058271285818256
5 250 3.8433199431557696
5 251 7.635539408258825
5 256 5.8530524138639315
5 271 6.733052241457472
5 276 4.77219379691781
5 284 3.171433537287136
5 285 6.559262103029079
5 305 7.213459397646305
5 312 4.949351175359683
5 315 2.2862165309559703
5 321 5.853696000752428
5 322 7.7536730789663
5 339 6.024189934788819
5 341 6.0871211885530325
5 348 6.0641196323300415
5 349 0.5286405792837445
5 357 4.040388336472488
5 369 1.0653807749897937
5 372 8.102077175335818
5 375 7.37173796063216
5 379 0.3222773919477029
5 385 0.7615869627570582
5 387 8.695976982591908
5 390 9.499937178204531
5 398 7.9278906647552265
5 403 6.76468662848272
5 412 7.962232928476273
5 413 4.118089096062256
5 423 0.16591713924917428
5 426 1.8890028870330655
5 427 9.011716364836623
5 434 9.536671727809956
5 447 1.5020947449916122
5 466 1.7044037133884449
5 468 8.21242444893458
5 470 8.31183246520435
5 472 7.339858825265711
5 476 8.25651872377973
5 479 9.179044638216615
5 490 5.793676190332347
5 494 3.1596286400322104
5 503 4.060147311116063
5 507 5.156052025128477
5 517 3.732343431010239
5 523 5.179220184607037
5 534 9.172327544470317
5 538 7.8991450797441605
5 539 4.394393461110231
5 548 4.77529804222435
5 553 5.446826041072336
5 566 5.430900317135158
5 567 1.3482028657859013
5 574 8.368693967971254
5 576 1.4904301323100833
5 586 5.186149238840913
5 590 2.876379923663872
6 10 0.9125611322052862
6 16 0.09901746166545156
6 21 5.409966269052453
6 26 0.12236134916922548
6 31 7.470358810955499
6 43 5.226478933051445
6 53 7.144781029580855
6 54 2.4062075552787054
6 67 8.372300500203519
6 74 3.2781952461851005
6 75 8.054173717253612
6 77 1.139710541514125
6 80 5.809564205696239
6 83 7.232625063860571
6 84 4.659496619340847
6 85 3.759042510801965
6 86 7.398326222628019
6 87 6.346038437614261
6 97 1.886798752222384
6 106 1.4065236669111425
6 108 1.4508072873323752
6 109 9.66641276468209
6 111 7.747582266822084
6 114 6.178045606228588
6 124 7.508283653872794
6 127 2.9844414101608385
6 138 8.569911943864174
6 146 3.0658406542483165
6 158 9.152821808426753
6 180 5.414122685552006
6 184 5.243130672924733
6 186 6.457219513767357
6 187 9.487058489325367
6 189 1.1734125558066444
6 190 2.535903961198885
6 200 4.803871366524523
6 206 3.800531913571551
6 214 6.79939039756459
6 220 3.7338806651868985
6 236 9.483856335378304
6 243 6.09101489926503
6 245 2.6684766321520748
6 246 3.882153659051666
6 250 0.2907040704483721
6 257 1.887618982029755
6 260 6.053216379192667
6 263 6.7092231436033245
6 271 1.8082284822403771
6 274 0.6664331168470783
6 291 8.200081910963483
6 299 5.620913247833094
6 308 7.068892322588695
6 316 2.9716395153429485
6 318 6.6880977197884794
6 331 9.086881800810884
6 340 9.474554626655639
6 347 1.1680231993275392
6 358 2.698948113815458
6 370 5.369725551468518
6 377 9.60459559816724
6 392 4.74435037542081
6 406 1.6504261109840412
6 412 0.1634977048688102
6 416 0.7112543317368492
6 434 0.32718305566378336
6 435 0.6269586238249247
6 443 3.238027069165171
6 449 0.43650849277957593
6 450 8.363692163619657
6 451 9.732106327279391
6 453 6.002132158028317
6 458 1.107776537745584
6 475 6.374885515800609
6 476 8.85379519184777
6 491 2.69329477266105
6 492 6.782554943031092
6 493 5.694840365127666
6 497 2.007070069764778
6 500 5.308428368701534
6 505 8.19015639964013
6 506 0.8140949590203039
6 509 6.302574764556978
6 515 3.3077212607687603
6 518 6.522916395186802
6 522 0.8914855295389579
6 524 8.613610207552089
6 534 8.005912626201964
6 539 8.077276089941176
6 541 5.245302160372272
6 548 0.8974421720373771
6 557 9.322697865170607
6 564 9.115629452567743
6 566 1.9428379862936906
6 571 5.618118681478794
6 590 8.669028222505405
6 598 2.8239781147562204
7 5 4.662794244734695
7 9 8.281495495918467
7 15 0.8194479486722328
7 19 1.3143891838218325
7 26 2.193968894020266
7 28 8.177087795695654
7 31 3.899007078390201
7 34 2.2814743813425986
7 45 3.0813288674513375
7 50 4.459309268108424
7 58 4.018218424760614
7 60 2.5768470340515304
7 64 9.883515363661497
7 69 4.0811941546555595
7 78 3.799970710148266
7 81 1.4331166522444505
7 90 4.6417263792706995
7 94 6.700404124779754
7 96 5.45617713272394
7 101 3.5308363144349597
7 103 2.1059297641835473
7 121 5.785985512220696
7 127 6.920455833833169
7 129 4.189384127250752
7 135 2.6498838607945085
7 139 1.494769314830089
7 153 4.748304676189813
7 161 6.907269790618134
7 162 2.3516231384623634
7 168 2.699981759756297
7 169 6.146332225485176
7 170 1.25912987757955
7 179 4.763677108387632
7 181 9.67468258304994
7 184 3.249596683541658
7 195 6.167345767057641
7 203 2.7599812851177052
7 210 0.20657275136417907
7 217 0.07947853796418936
7 221 8.555388393537362
7 230 7.515859416122091
7 232 6.8339495883198484
7 243 8.304722808016287
7 253 2.462472560728597
7 267 6.615248186978651
7 269 4.649924186268065
7 272 4.355787400508188
7 274 7.2485188394272635
7 281 3.378455512093246
7 286 2.0549737405659743
7 287 6.2930905494563305
7 296 9.609564631402343
7 308 2.867897608745398
7 318 8.864755509895598
7 326 4.956503204881288
7 328 8.793613766395419
7 339 9.332929731693806
7 341 3.3620129262293332
7 354 1.5313076373851375
7 364 0.2341476450484714
7 367 9.043561015011353
7 378 6.964111594683362
7 379 4.850025810030464
7 391 4.437300836968668
7 395 8.59762474711459
7 398 4.409181703307484
7 400 1.6095666396594877
7 406 9.410487980617605
7 415 2.1172125848486956
7 434 7.181125618756416
7 442 5.377615657541021
7 446 6.715324029069707
7 447 6.754283722713595
7 456 1.2176820240913844
7 464 8.511794381022975
7 475 2.9320406219479986
7 503 5.4000104442721355
7 505 8.671736810998741
7 510 1.6887950039616262
7 517 2.928340538801165
7 523 3.8731936214004836
7 538 5.25696828744275
7 543 0.1496180810521497
7 544 2.6759346986893817
7 545 9.555325366563602
7 546 7.814485944876316
7 549 9.456389147505227
7 551 2.6511439143257034
7 556 9.90990049613857
7 557 1.5021489482277817
7 565 0.24323565433476801
7 578 9.324370078907647
7 583 9.663313038757522
7 594 8.656804181077172
8 9 5.736541240228962
8 11 6.174358230387465
8 16 5.514881759283226
8 19 1.1907614491661256
8 29 5.641355248693598
8 34 7.894647381003366
8 40 4.496006956465992
8 49 7.924227554850207
8 59 6.563884893838549
8 65 9.491960438102856
8 67 3.1875991365982967
8 68 9.368776632809018
8 72 1.1766369370439678
8 75 2.9643167944276696
8 79 6.421962971396996
8 81 8.411221867094564
8 84 0.3605106158737381
8 93 6.647538088781236
8 102 6.319055502502824
8 108 2.516209006988541
8 109 5.074203942924976
8 110 0.08801838169449017
8 112 7.12223344162
8 116 4.483418918221773
8 123 6.445732417177488
8 128 9.762765909576881
8 138 1.3974795807724105
8 144 5.113431965523864
8 146 4.887451837625355
8 155 6.898614519833529
8 162 8.162112836839864
8 167 5.338856180470279
8 168 2.570903097223641
8 169 9.939046660956276
8 179 0.46297364732275637
8 182 2.864853370009989
8 190 4.619244503261784
8 194 8.395671780630288
8 195 4.77458229525787
8 210 5.380818023967349
8 218 6.862701592170305
8 224 3.099781242613756
8 225 2.393171414205917
8 228 9.088360240037495
8 235 1.4076850380697092
8 241 6.023239309531539
8 243 2.2035753790107613
8 252 6.492193818049738
8 256 4.538124001067261
8 263 9.668398194396108
8 264 2.914495185947753
8 265 3.4088384104404277
8 266 9.30977574847658
8 279 9.832229183558752
8 288 6.769144155883801
8 303 8.254573461275426
8 304 9.72202920215697
8 314 5.5151181470472155
8 316 8.271730294540639
8 320 5.885125451082005
8 325 1.8832821599617233
8 327 4.272355958425961
8 351 6.953773744987882
8 354 2.891326070532597
8 371 3.581751032995766
8 373 6.33396346358123
8 379 5.794455793568787
8 387 5.321814023330629
8 389 6.4278490653610385
8 391 5.5592129433193005
8 397 0.5977484885495821
8 404 0.8553689830072164
8 406 6.196553944178645
8 407 6.929314273296249
8 412 9.547263295208076
8 414 4.001396669544373
8 418 2.6023581432438903
8 419 9.73616986974366
8 424 3.931463897696339
8 428 3.6084364939161295
8 432 2.727368848828682
8 457 8.311166791539009
8 459 4.175282524356715
8 466 3.4700166647607067
8 469 6.481341246826014
8 471 5.326296792605389
8 472 4.975430212871903
8 491 0.2675732844630252
8 496 3.037633783507939
8 499 2.076353647460709
8 502 8.224856016945123
8 506 3.1887014710961514
8 509 8.550520033988718
8 516 2.103561885017331
8 519 1.8832808351606256
8 523 6.443484879709908
8 524 9.007230111925308
8 527 5.321055547772536
8 528 9.647557881289215
8 548 0.47443768093766825
8 551 4.588816690403936
8 553 0.14708188259833443
8 564 5.721857656293748
8 582 6.187551767608937
8 583 7.8385608976693515
8 585 1.7715533042248555
8 590 9.97532980182036
8 591 6.6519812480625085
8 597 3.100186680141983
9 3 2.4946978844054812
9 14 4.620978031953152
9 25 3.675493567551067
9 39 6.527343906788225
9 44 8.841340226310408
9 47 1.2059435551016584
9 59 4.541980335679828
9 66 7.041374306950376
9 71 5.275767848827106
9 72 8.500764042142126
9 75 0.24466874404497352
9 78 1.3779941131628726
9 92 0.4780986240042595
9 106 0.7066391630701396
9 107 3.4637615120236385
9 116 9.131993492840756
9 121 2.478373214485835
9 124 6.63908326281299
9 130 4.7370684666175835
9 138 4.302184270259555
9 139 0.3149959452132334
9 140 8.35160145291275
9 142 3.411693404375141
9 149 2.832488415958406
9 153 1.4581443695013907
9 163 3.3540189429304554
9 178 2.900468138240704
9 183 8.844622345159301
9 184 5.549061867558073
9 186 0.8795286739945618
9 190 2.6060570521805406
9 193 3.0046203056549645
9 196 9.559032448343196
9 198 6.268394089819953
9 199 5.151309716308115
9 203 3.8261100506574666
9 204 6.450527304652228
9 218 3.9222856800578167
9 219 7.470038691018707
9 221 1.411128139135206
9 223 5.87171695363995
9 229 6.261126740455709
9 242 6.945525097911979
9 244 5.107224448882364
9 251 8.622818258994972
9 259 1.4373951156204456
9 260 9.527941377437259
9 263 9.921498838895328
9 264 6.412350253007119
9 269 4.876788584283711
9 271 7.3888257812708
9 272 7.7165233288743575
9 273 9.765244740897984
9 294 1.3128467183192072
9 296 7.426643049148092
9 297 6.896178549643713
9 298 6.622802652614324
9 303 4.403456039833399
9 307 5.048363083893626
9 309 7.830032294183909
9 317 3.275003725276604
9 319 9.816705572606798
9 322 0.4026375669475568
9 331 7.003114717776594
9 332 7.292707823767197
9 337 8.159283961913637
9 346 0.051997578468571115
9 348 9.977024366120919
9 349 1.543914317295283
9 357 8.65163369733078
9 359 4.295226425877078
9 365 6.193292775407492
9 371 5.225075298768232
9 397 2.979126155121805
9 403 0.5970800663054754
9 408 0.5652797507666041
9 412 9.838456729565074
9 413 3.647884971837201
9 416 5.1170477545377215
9 429 7.5242284545678455
9 431 7.244374029561952
9 432 1.3015613993911734
9 435 8.496346576165298
9 452 9.366400068943266
9 456 9.817015744747902
9 459 6.0167916262890095
9 463 8.539044002925557
9 468 7.419930908109954
9 469 5.2336566770251505
9 478 2.7011930805379967
9 490 7.266704788015703
9 494 8.136100276637997
9 500 0.7506632578134331
9 501 9.90025429133815
9 506 7.662753644720758
9 517 9.873885260077342
9 519 8.772673116042808
9 522 5.22932287889409
9 523 6.058469104384273
9 527 1.286079066724407
9 531 6.254848151165012
9 532 5.189494407674249
9 537 8.891423817339803
9 542 4.1110046340696424
9 543 3.607902536416683
9 544 9.42697613153891
9 549 4.886811996500597
9 561 6.389457496935373
9 563 8.833672925884265
9 566 4.95333397798345
9 572 4.586798852194137
9 579 0.9026730395978788
9 580 2.0446572732203894
9 590 2.9065039920509883
9 593 9.922958943900756
9 594 0.11009904729935016
9 599 0.9718020064927424
10 3 0.6627384042960183
10 22 2.016668077526141
10 23 9.874962136360084
10 31 3.455960554191191
10 33 2.192921588370945
10 39 6.743876027144145
10 40 4.353025944343202
10 42 6.16043365671593
10 54 7.050677801220005
10 69 8.050489168902375
10 72 3.1917220781015674
10 81 7.596875608707347
10 83 6.114865964823572
10 84 1.2185961669752676
10 88 5.328845252374766
10 89 7.751157658434032
10 96 9.044811452538813
10 98 7.5410043080954985
10 104 5.024428365184516
10 106 3.115039196280348
10 114 3.59191047451491
10 120 3.0952994302381933
10 124 4.033142016105156
10 125 0.7411839520113916
10 129 7.1957576503471765
10 131 3.430579880865665
10 132 6.101975124387238
10 138 9.760816339322165
10 153 7.5105447028509955
10 155 0.3881375008866006
10 163 1.6630350510385072
10 172 1.8389542308603335
10 173 6.713208322955523
10 174 8.544651646075112
10 175 2.8736354701834275
10 182 8.033910130660043
10 191 4.572945082763416
10 202 6.439006832788857
10 205 8.332313071243059
10 212 0.5676324555111245
10 213 1.3316195542163678
10 219 5.93245663475499
10 231 2.029898352035607
10 234 2.9528324652732794
10 238 6.7989514532684305
10 239 4.4197390573896485
10 243 0.6685888513279115
10 257 7.907406204661051
10 272 3.5419992700821457
10 273 5.912581110206359
10 286 0.5594534533117301
10 289 0.7501771893745268
10 292 0.7138739587473253
10 297 7.6330430675659215
10 304 1.111754563139058
10 321 3.947301901195509
10 340 8.101272333108895
10 343 0.9879357629563335
10 367 4.6889222105134625
10 368 4.470846736206388
10 373 0.08023282170368073
10 380 6.176756921602279
10 400 2.472375591089997
10 404 1.0265517365047239
10 405 1.2786142820716462
10 410 8.513308540857258
10 417 3.172398879832542
10 420 1.3721938031643899
10 421 4.618400289920924
10 423 6.846295222691047
10 425 6.714913734648574
10 435 1.1562789263895357
10 443 4.829907871937432
10 446 2.533606143869487
